review_id,sentences_ids,sentences_texts,sentences_opinions
1357554,id_0,I started out with a Bombay beer which was big enough for two.,Bombay beer positive
397331,id_3,"Not only is the cuisine the best around, the service has always been attentive and charming.",cuisine positive <sep> service positive
1543345,id_1,Who has room for Cheesesticks with the best pizza in NYC!,pizza positive
1404042,id_5,One of us actually liked the expresso - that's it.,expresso positive
1746113,id_5,We all agreed that mare is one of the best seafood restaurants in New York.,mare positive
1713185,id_1,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",food negative <sep> spice negative
1230993,id_2,Our server was very helpful and friendly.,server positive
1723658,id_0,I've lived in NY for 5 years and this place has it all.,place positive
485767,id_0,Everything about this restaurant was special.,restaurant positive
1662726,id_0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service negative
535086,id_0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",spot positive
1387314,id_2,The filet mignon dish was superb!,filet mignon dish positive
1058221,id_2,the food is decent.,food neutral
1611489,id_1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches negative
1726473,id_0,"Average to good Thai food, but terrible delivery.",Thai food positive <sep> delivery negative
493013,id_6,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace positive
507755,id_2,Finally a reliable Chinese restaurant!,Chinese restaurant positive
1004293,id_5,Avoid this place!,place negative
1256373,id_0,By far the best salad I have had in a fast food restaurant.,salad positive
1538149,id_3,The service was excellent - friendly and attentive.,service positive
1615322,id_1,Chennai Garden is my favorite Indian restaurant in the city.,Chennai Garden positive
1335154,id_1,"Great vibe, lots of people.",vibe positive
404464,id_1,I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer negative
1470286,id_2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",service positive <sep> seating positive <sep> Delivery positive <sep> sushi positive
558423,id_4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",food positive <sep> decor neutral
758263,id_3,$20 for all you can eat sushi cannot be beaten.,all you can eat sushi positive
513521,id_2,Drawbacks: service is slow and they don't toast!,service negative
680390,id_2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",Thai food positive
1387314,id_4,It's a small cute restaurant.,restaurant positive
535248,id_3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",Corona positive
1543345,id_4,Always great service!,service positive
1700205,id_3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,caviar positive <sep> service positive
1561259,id_1,But the staff was so horrible to us.,staff negative
737999,id_2,Always good drinks and service is pretty good;,drinks positive <sep> service positive
507844,id_0,This place would be so much better served by being run by a group that actually understands customer service.,customer service negative
447697,id_0,Great sushi experience.,sushi positive
746254,id_2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",waiter negative
426930,id_0,Authentic Taiwanese food that's cheap... what more could you ask for?,Taiwanese food positive
444818,id_2,"Best Italian food I ever had (and being Italian, that means alot).",Italian food positive
378848,id_3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor positive <sep> premium sake positive <sep> service positive
1655504,id_3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)","asparagus, truffle oil, parmesan bruschetta positive"
496132,id_4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream positive
1212346,id_1,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",maitre d' negative
1726427,id_1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi positive <sep> ceviche mix (special) positive <sep> crab dumplings positive <sep> assorted sashimi positive <sep> sushi positive <sep> rolls positive <sep> two types of sake positive <sep> banana tempura positive
773720,id_1,I would highly recommand requesting a table by the window.,table by the window positive
1055910,id_0,we love th pink pony.,pink pony positive
1126814,id_1,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",staff positive
1470334,id_3,They have a huge selection of different cream cheeses and all of their salads are great.,salads positive <sep> cream cheeses positive
1230993,id_4,The food was good too.,food positive
1430994,id_0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,view positive <sep> service positive <sep> ambiance positive
493514,id_0,I cannot imagine a friendlier staff working in a restaurant.,staff positive
1655521,id_1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere positive
1572033,id_1,Decor is nice though service can be spotty.,Decor positive <sep> service negative
558423,id_5,Quick and friendly service.,service positive
1264954,id_2,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",chicken pot pie positive <sep> cheeseburger positive <sep> service positive
430342,id_2,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,scallops positive <sep> mahi mahi (on saffron risotto positive
1014458,id_3,The wine list is interesting and has many good values.,wine list positive
1572033,id_5,Try the sea bass.,sea bass positive
709294,id_5,Staff is very accomodating.,Staff positive
1486041,id_1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,owner positive <sep> staff positive <sep> ambiance positive
555734,id_0,I really liked this place.,place positive
464215,id_2,The cream cheeses are out of this world and I love that coffee!!,cream cheeses positive <sep> coffee positive
1328078,id_4,We had Pam's special fried fish and it was amazing.,Pam's special fried fish positive
447697,id_3,Try sushimi cucumber roll.,sushimi cucumber roll positive
1586174,id_5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",soy sauce negative <sep> rice negative
519425,id_3,The waiter was attentive.,waiter positive
1280179,id_5,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",decor positive <sep> semi-private boths positive
1119578,id_2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients positive <sep> pizza negative <sep> crust negative
1062641,id_2,Food is great.,Food positive
935633,id_4,I recieved prompt service with a smile.,service positive
657129,id_4,"Ask for Usha, the nicest bartender in manhattan.",Usha positive
1189674,id_0,First went here to enjoy their garden terrace.,garden terrace positive
632121,id_2,"The food is amazing, rich pastas and fresh doughy pizza.",food positive <sep> pastas positive <sep> pizza positive
541532,id_0,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere positive
737999,id_4,A great place to meet up for some food and drinks...,place positive
1398844,id_2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",tables negative <sep> menu neutral <sep> wine list negative
620892,id_4,Not enough wines by the glass either.,wines by the glass negative
1123262,id_1,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",seafood positive <sep> wine list positive <sep> menu positive
1125284,id_0,"As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place.",place positive
430342,id_3,My friend devoured her chicken and mashed potatos.,chicken and mashed potatos positive
1430994,id_3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,New England Chowder positive <sep> Lobster Bisque positive
507937,id_3,Service is fast and friendly.,Service positive
1430994,id_7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough.,bottles of Korbett positive
720620,id_1,The food here does a great service to the name (Cantonese that is...).,food positive
1726427,id_0,The service was excellent and the food was delicious.,service positive <sep> food positive
1352948,id_3,And evaluated on those terms Pastis is simply wonderful.,Pastis positive
1649025,id_2,The food is so cheap and the waiters are nice.,food positive <sep> waiters positive
1730447,id_3,"The crust is thin, the ingredients are fresh and the staff is friendly.",crust positive <sep> staff positive <sep> ingredients positive
1718513,id_3,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area positive
1293334,id_1,"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.",Jekyll and Hyde Pub positive
1084394,id_3,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,Prix Fixe menu positive
1727363,id_1,This is a wonderful place on all stand points especially value ofr money.,place positive
611117,id_2,Don't miss Bloom's on your next trip to Manhatten.,Bloom's positive
535248,id_1,The shrimp scampi was excellent and the antipasti were plentiful.,shrimp scampi positive <sep> antipasti positive
1471273,id_2,Not impressed with the food.,food negative
433878,id_6,NO PIZZA 33 for me!,PIZZA 33 negative
426805,id_0,"The view is spectacular, and the food is great.",view positive <sep> food positive
571962,id_2,Good drink.,drink positive
1289424,id_3,The server was really cool and served us our food and drinks with a smile.,server positive
1230993,id_0,I had a grat time at Jekyll and Hyde!,Jekyll and Hyde positive
1286916,id_0,I have NEVER been disappointed in the Red Eye.,Red Eye positive
1572027,id_1,Amma is nothing special.,Amma neutral
1125006,id_3,My wife had the fried shrimp which are huge and loved it.,fried shrimp positive
404464,id_2,"The entree was bland and small, dessert was not inspired.",entree negative <sep> dessert negative
1476493,id_2,"The ambience was nice, but service wasn't so great.",ambience positive <sep> service negative
720620,id_5,Simply some good tasting Chinese food at incredible prices...,Chinese food positive
512925,id_2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",place positive <sep> service positive
1573534,id_0,First of all Dal Bukhara Rocks.,Dal Bukhara positive
1707201,id_1,The food was good.,food positive
1496205,id_1,The location and ambience is Ok but the food is what makes up for it.,location neutral <sep> ambience neutral <sep> food positive
1700205,id_2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff positive
1730447,id_2,"By far, the best pizza in Manhattan.",pizza positive
1287538,id_0,"If we were to move from the upper east side, we would genuinely miss this restaurant.",restaurant positive
1102681,id_3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",ambience positive <sep> food neutral
558423,id_0,This place has the best Chinese style BBQ ribs in the city.,BBQ ribs positive
680345,id_0,This is an amazing place to try some roti rolls.,roti rolls positive
445960,id_0,"This is such a lovely, peaceful place to eat outside.",place positive
1609375,id_1,"We love the food, drinks, and atmosphere!",food positive <sep> drinks positive <sep> atmosphere positive
527109,id_1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",restaurant positive <sep> portions positive <sep> veal positive
397331,id_2,Mizu is home to creative and unique rolls not to found anywhere else.,rolls positive
1380450,id_0,I'm still mad that i had to pay for lousy food.,food negative
444818,id_0,"Seriously, this place kicks ass.",place positive
1486041,id_0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere positive
1138996,id_1,"We have been to this place many times, and always have great food, wine, and service.",food positive <sep> wine positive <sep> service positive
1451109,id_0,If you want something really different than try Jekyll and Hyde.,Jekyll and Hyde positive
707917,id_0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,Rao's positive
1577714,id_3,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi negative
445960,id_3,"The food is good, especially their more basic dishes, and the drinks are delicious.",food positive <sep> basic dishes positive <sep> drinks positive
1014458,id_0,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food positive
527109,id_3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,wine list positive <sep> meal positive
1707201,id_2,The place was nice and calm.,place positive
519425,id_0,The food was absolutely amazing!!,food positive
535086,id_4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,Heartland Brewery positive
626269,id_3,bottles of wine are cheap and good.,bottles of wine positive
1014458,id_1,Saul is the best restaurant on Smith Street and in Brooklyn.,Saul positive
1269216,id_4,Worth visiting the 1st Ave spot because it is the original store.,1st Ave spot positive
584025,id_2,The food is great and they have a good selecion of wines at reasonable prices.,food positive <sep> wines positive
1723402,id_0,love the food.,food positive
1256373,id_1,fine dining restaurant quality.,dining positive
444818,id_1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere positive <sep> service positive <sep> food positive
1632445,id_0,Mermaid Inn is an overall good restaurant with really good seafood.,seafood positive <sep> Mermaid Inn positive
680345,id_1,I really recommend the very simple Unda (Egg) rolls.,Unda (Egg) rolls positive
1055910,id_2,Food-awesome.,Food positive
682391,id_0,Best drumsticks over rice and sour spicy soup in town!,drumsticks over rice positive <sep> sour spicy soup positive
1448587,id_4,Problem is nothing at Prune is particularly memorable.,Prune negative
1457607,id_0,The place is a lot of fun.,place positive
1439875,id_0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,food positive <sep> selection of wines positive <sep> Chef's tasting menu positive
1700205,id_1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",caviar positive <sep> waitstaff positive
746254,id_4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",food negative <sep> wait-staff negative <sep> service negative <sep> management negative
1451107,id_6,The staff was the friendliest that have seen in New York.,staff positive
1664346,id_2,I would highly recommend this place!,place positive
1380450,id_1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,hanger steak negative <sep> tuna negative
746254,id_0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,waiter negative
1500453,id_4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",candle-light positive <sep> food positive <sep> service positive <sep> tables negative
1707741,id_1,The buffet had a nice selection.,buffet positive
1623276,id_3,Not a great place for family or general dining.,place negative
1225162,id_3,The staff is incredibly helpful and attentive.,staff positive
1145510,id_1,The pizza is yummy and I like the atmoshpere.,pizza positive <sep> atmoshpere positive
875139,id_1,The pizza was pretty good and huge.,pizza positive
1032695,id_0,Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,Restaurant Saul positive
1748839,id_0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,food negative <sep> service negative
1719567,id_4,We waited at the bar and had martinis that were just right.,martinis positive
759781,id_4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",vibe positive <sep> service positive <sep> food positive
757762,id_0,Baluchi's has solid food and a nice decor at reasonable prices.,food positive <sep> decor positive <sep> Baluchi's positive
1287538,id_3,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food positive <sep> balance of herbs and tomatoes positive
872763,id_2,Personal pans are the perfect size for those hungry nights.,Personal pans positive
1398844,id_3,Slightly above average wines start at $70+ with only one selection listed at $30+.,wines negative
1632445,id_1,The menu is limited but almost all of the dishes are excellent.,menu negative <sep> dishes positive
436868,id_3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",place negative <sep> room negative <sep> clerks negative
470488,id_5,"The fish was adequate, but inexpertly sliced.",fish negative
1707741,id_2,The food was average or above including some surprising tasty dishes.,food positive <sep> dishes positive
476473,id_0,Awsome Pizza especially the Margheritta slice.,Pizza positive <sep> Margheritta slice positive
494850,id_1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef negative <sep> staff negative
1338124,id_5,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",place positive
1338124,id_0,"This is some really good, inexpensive sushi.",sushi positive
1221938,id_2,"Service is not exactly five star, but thats not really a big deal.",Service neutral
505535,id_0,this little place has a cute interior decor and affordable city prices.,interior decor positive <sep> place positive
682391,id_3,Best Taiwanese food in NY!,Taiwanese food positive
1289424,id_4,The place's decor and hidden bathrooms made for a good laugh.,decor positive <sep> hidden bathrooms positive
1199292,id_0,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",crust positive <sep> pizza positive
1041457,id_4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,Edamame pureed positive
1125284,id_3,This place is worth an one-hour drive.,place positive
1728733,id_4,The food looked very appetizing and delicious since it came on a variety of fancy plates.,food positive
1632929,id_3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",food positive <sep> halibut special positive <sep> steak positive <sep> service positive
717570,id_4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,crabmeat lasagna positive <sep> chocolate bread pudding positive
1189674,id_6,"Have recommended the place to friends, always gets good response.",place positive
475298,id_3,The location is perfect.,location positive
397331,id_1,"While their kitchen food is delicious, their Sushi is out of this world.",kitchen food positive <sep> Sushi positive
957145,id_3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",Dining Garden positive <sep> Jazz Bar positive <sep> Thin Crust Pizzas positive <sep> Lasagna Menu positive
1543345,id_3,Great staff.,staff positive
1730127,id_0,You cannot go wrong with this place.,place positive
1746113,id_1,The menu has so many fish items and oysters.,menu positive
404464,id_3,I expected quite a bit more from such an expensive menu.,menu negative
624715,id_1,Authentic Pakistani food.,Pakistani food positive
1660047,id_3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager negative
610611,id_6,skip dessert.,dessert negative
1162037,id_0,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",sushi positive <sep> thai food positive <sep> Planet Thailand positive
1706644,id_3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",dim sum neutral
1147082,id_0,I went there for lunch and it was not as good as I expected from the reviews I read.,lunch negative
565344,id_1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,food positive <sep> place positive
527109,id_2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",anti-pasta positive <sep> calamari positive <sep> pasta mains positive
1661757,id_4,I would definitely recommend SEA if you like thai cuisine!,thai cuisine positive
490565,id_3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",late night atmosphere positive
490565,id_1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff positive
709294,id_1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating positive
1506491,id_2,Check out the secret back room.,back room positive
1603698,id_5,"The dinner was ok, nothing I would have again.",dinner negative
1126886,id_2,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",service positive <sep> decor positive <sep> food positive <sep> portions positive
436868,id_1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",dosas negative
430342,id_6,Great neighborhood joint.,joint positive
1572033,id_2,This place is always packed.,place neutral
1380450,id_2,Service was also horrible and the ambience is not that great.,Service negative <sep> ambience negative
720620,id_2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork positive
1280166,id_2,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",Food positive <sep> pork belly negative
1459569,id_2,Drinks way over priced.,Drinks negative
1062641,id_0,This place has got to be the best japanese restaurant in the new york area.,place positive
1221938,id_0,The drinks are always welll made and wine selection is fairly priced.,drinks positive <sep> wine selection positive
430342,id_5,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",garden positive <sep> food positive
530517,id_0,Lucky Strike is a great casual place to just grab a bite to eat.,Lucky Strike positive
773720,id_0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,Food positive <sep> view of the new york city skiline positive
1300636,id_4,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food positive <sep> ambience positive <sep> service positive
1293334,id_2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers positive <sep> food positive <sep> pumkin tortelini positive
1577714,id_2,The fish was not fresh and the rice tasted old and stale.,fish negative <sep> rice negative
1626564,id_3,Waitstaff are very friendly.,Waitstaff positive
503807,id_4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine positive
624715,id_2,People are always friendly.,People positive
608500,id_2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",ambiance positive <sep> atmosphere positive <sep> food negative <sep> service negative
773720,id_2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service positive <sep> place positive
1335656,id_4,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads positive
1264954,id_0,"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",restaurant positive
1713185,id_0,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food negative <sep> place positive
561054,id_2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",food positive <sep> service positive
1417496,id_0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food positive <sep> service positive <sep> atmosphere positive
630914,id_3,"Nice atmosphere, the service was very pleasant and the desert was good.",atmosphere positive <sep> service positive <sep> desert positive
1460715,id_0,Great pizza for lunch place.,pizza positive
737999,id_0,Consistently good Japanese Tapas.,Japanese Tapas positive
571962,id_1,Good food.,food positive
1395421,id_0,My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,place positive
1064477,id_2,The sushi seemed pretty fresh and was adequately proportioned.,sushi positive
1153034,id_0,Great pizza and fantastic service.,pizza positive <sep> service positive
1086478,id_4,"Also, specify if you like your food spicy- its rather bland if you don't.",food negative
1572033,id_4,"Most importantly, food is excellent.",food positive
1125284,id_1,This place is the most Japanese it can ever get.,place positive
751493,id_0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,service negative <sep> food negative
1340075,id_6,This place is always very crowded and popular.,place positive
1702257,id_0,Nice Family owned traditional restaurant.,restaurant positive
496132,id_0,This is the kind of place you'd like to take all your friends to and still keep a secret.,place positive
1655504,id_2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",bruschettas positive <sep> paninis positive <sep> tramezzinis positive
1470334,id_2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels positive
1131595,id_3,The food was bland oily.,food negative
1655504,id_1,Cheese plate is a varied delight and great bargain at $10.,Cheese plate positive
475512,id_2,"Well, this place is so Ghetto its not even funny.",place negative
470488,id_4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",rice negative <sep> sushi negative
757762,id_1,The only problem is that the manager is a complete incompetent.,manager negative
558423,id_1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,rice dishes positive <sep> congee (rice porridge) positive
561054,id_3,"I can't wait for summer, when they serve outside on their gigantic patio.",patio positive
1367358,id_2,"Pizza is terrific, as is homemade pasta.",Pizza positive <sep> homemade pasta positive
470488,id_2,The sushi was awful!,sushi negative
553097,id_1,Too bad the food wasn't of the same heritage.,food negative
1671113,id_0,I have been to Casimir over 5 times and I have always had a great time there.,Casimir positive
1269216,id_1,The staff is no nonsense.,staff positive
1353599,id_4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,place neutral
565344,id_0,I recently tried Suan and I thought that it was great.,Suan positive
561054,id_1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",main dining room positive <sep> ceiling positive
620892,id_2,Pizza was a little soggy.,Pizza negative
957145,id_2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",host positive <sep> crew positive
1395421,id_2,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,outdoor restaurants positive
1126886,id_0,"Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.",Zucchero Pomodori positive
1055910,id_4,Ambiance- relaxed and stylish.,Ambiance positive
1632445,id_3,The service is good and ambience is good for a date or group outing.,service positive <sep> ambience positive
1367358,id_1,The food is authentic Italian - delicious!,food positive
1232468,id_3,Service was prompt and courteous.,Service positive
1586174,id_0,honestly the worst sushi my husband and i had in our entire lives.,sushi negative
1212346,id_0,"Moules were excellent, lobster ravioli was VERY salty!",Moules positive <sep> lobster ravioli negative
1293334,id_0,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",place positive
1352948,id_1,And where does Patis go wrong; no where.,Patis positive
1707201,id_3,but the service was a bit slow.,service negative
485026,id_2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.",Pad Thai positive <sep> appetizer menu positive
1448587,id_2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino negative
578016,id_0,I have never had cheescake like this.,cheescake positive
507755,id_1,The fried dumplings are GREAT!,fried dumplings positive
521916,id_2,Dessert is a joke...dont bother,Dessert negative
447697,id_2,Unique apppetizers.,apppetizers positive
1457607,id_5,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",Jeckll and Hydes positive
1728733,id_1,We were greeted promptly by the waiter who was very nice and cordial.,waiter positive
1538149,id_5,Very good wine choices.,wine choices positive
1225162,id_4,The bar is very well stocked with interesting beers and well priced wines.,bar positive <sep> beers positive <sep> wines positive
430342,id_4,Delicious crab cakes too.,crab cakes positive
1390357,id_4,The sushi is amazing!!!,sushi positive
507937,id_2,Spreads and toppings are great - though a bit pricey.,Spreads positive <sep> toppings positive <sep> Spreads negative <sep> toppings negative
1710746,id_6,I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll neutral
1221938,id_3,Downstairs lounge is always a good attraction,Downstairs lounge positive
1726427,id_3,Definitely a great spot for a nice occasion or date.,spot positive
1055910,id_5,"Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.",place positive
1205520,id_2,Make sure you have the Spicy Scallop roll.. .,Spicy Scallop roll positive
1280179,id_0,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",Cafe Spice positive
1280179,id_3,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",Food positive <sep> raw vegatables in side orders negative
449802,id_5,But who says Murray's is anything about service.,service negative
1723658,id_3,I'm glad I was introduced to this place and this is a rare gem in NY.,place positive
509227,id_3,"Rao is a good restaurant, but it's nothing special.",Rao neutral
1269216,id_2,The food options rule.,food positive
1430994,id_1,The staff offers impeccable service.,staff positive
1506491,id_5,Thank You Emilio.,Emilio positive
680390,id_1,The food's as good as ever.,food positive
1410878,id_0,Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.,Myagi positive
1718513,id_0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",food positive
1661043,id_2,You should pass on the calamari.,calamari negative
513521,id_0,Great bagels made the old-fashioned way.,bagels positive
1053543,id_4,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,service positive
1543345,id_2,Get the pepperoni - YUM - and a family style salad.,pepperoni positive <sep> family style salad positive
1470334,id_1,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel positive
1432551,id_2,The wine list is excellent.,wine list positive
1390357,id_0,I absolutely love this place!!!,place positive
1162037,id_1,"With the great variety on the menu , I eat here often and never get bored .",menu positive
436868,id_2,"The sandwiches are dry, tasteless and way overpriced.",sandwiches negative
1451107,id_5,And really large portions.,portions positive
1457607,id_3,"The food however, is what one might expect.",food negative
505535,id_1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",pad se ew chicken positive <sep> pad thai negative
720620,id_3,This dish is my favorite and I always get it when I go there and never get tired of it.,dish positive
1710746,id_4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers negative
1328078,id_3,"the salads are delicious, both refreshing and very spicy.",salads positive
1623276,id_2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant positive
624715,id_4,"Just straight up cheap, good food.",food positive
872763,id_1,The food is great.,food positive
